"brand","Series","PartNo","DetailLink","dataSheet","Package version","Package name","Size","VZ nom","Tolerance +/- %","VZ min.","VZ max.","IF max","Ptot","PZSM","Configuration"
"nxp","Diodes---Zener diodes","BZV49-C7V5","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C7V5.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","7.5","appr. 5%","7","7.9","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C8V2","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C8V2.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","8.2","appr. 5%","7.7","8.7","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C9V1","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C9V1.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","9.1","appr. 5%","8.5","9.6","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C10","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C10.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","10","appr. 5%","9.4","10.6","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C11","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C11.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","11","appr. 5%","10.4","11.6","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C12","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C12.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","12","appr. 5%","11.4","12.7","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C13","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C13.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","13","appr. 5%","12.4","14.1","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C15","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C15.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","15","appr. 5%","13.8","15.6","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C16","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C16.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","16","appr. 5%","15.3","17.1","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C18","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C18.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","18","appr. 5%","16.8","19.1","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C20","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C20.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","20","appr. 5%","18.8","21.2","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C22","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C22.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","22","appr. 5%","20.8","23.3","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C24","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C24.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","24","appr. 5%","22.8","25.6","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C27","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C27.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","27","appr. 5%","25.1","28.9","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C30","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C30.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","30","appr. 5%","28","32","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C33","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C33.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","33","appr. 5%","31","35","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C36","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C36.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","36","appr. 5%","34","38","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C39","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C39.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","39","appr. 5%","37","41","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C43","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C43.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","43","appr. 5%","40","46","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C47","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C47.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","47","appr. 5%","44","50","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C51","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C51.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","51","appr. 5%","48","54","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C56","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C56.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","56","appr. 5%","52","60","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C62","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C62.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","62","appr. 5%","58","66","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C68","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C68.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","68","appr. 5%","64","72","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV49-C75","http://www.nxp.com/products/diodes/zener_diodes/BZV49-C75.html","http://www.nxp.com/documents/data_sheet/BZV49_SERIES.pdf","SOT89","SOT89","4.5 x 2.5 x 1.5","75","appr. 5%","70","79","250","1000","25","single"
"nxp","Diodes---Zener diodes","BZV55-B2V4","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B2V4.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","2.4","appr. 2%","2.35","2.45","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B2V7","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B2V7.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","2.7","appr. 2%","2.65","2.75","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B3V0","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B3V0.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","3","appr. 2%","2.94","3.06","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B3V3","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B3V3.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","3","appr. 2%","3.23","3.37","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B3V6","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B3V6.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","3","appr. 2%","3.53","3.67","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B3V9","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B3V9.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","3","appr. 2%","3.82","3.98","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B4V3","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B4V3.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","4.01","appr. 2%","4.21","4.39","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B4V7","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B4V7.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","4.7","appr. 2%","4.61","4.79","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B5V1","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B5V1.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","5.1","appr. 2%","5","5.2","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B5V6","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B5V6.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","5.6","appr. 2%","5.49","5.71","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B6V2","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B6V2.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","6.2","appr. 2%","6.08","6.32","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B6V8","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B6V8.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","6.8","appr. 2%","6.66","6.94","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B7V5","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B7V5.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","7.5","appr. 2%","7.35","7.65","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B8V2","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B8V2.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","8.2","appr. 2%","8.04","8.36","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B9V1","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B9V1.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","9.1","appr. 2%","8.92","9.28","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B10","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B10.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","10","appr. 2%","9.8","10.2","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B11","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B11.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","11","appr. 2%","10.8","11.2","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B12","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B12.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","12","appr. 2%","11.8","12.2","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B13","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B13.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","13","appr. 2%","12.7","13.3","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B15","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B15.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","15","appr. 2%","14.7","15.3","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B16","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B16.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","16","appr. 2%","15.7","16.3","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B18","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B18.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","18","appr. 2%","17.6","18.4","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B20","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B20.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","20","appr. 2%","19.6","20.4","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B22","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B22.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","22","appr. 2%","21.6","22.4","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B24","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B24.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","24","appr. 2%","23.5","24.5","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B27","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B27.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","27","appr. 2%","26.5","27.5","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B30","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B30.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","30","appr. 2%","29.4","30.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B33","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B33.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","33","appr. 2%","32.3","33.7","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B36","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B36.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","36","appr. 2%","35.3","36.7","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B39","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B39.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","39","appr. 2%","38.2","39.8","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B43","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B43.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","43","appr. 2%","42.1","43.9","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B47","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B47.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","47","appr. 2%","46.1","47.9","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B51","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B51.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","51","appr. 2%","50","52","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B56","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B56.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","56","appr. 2%","54.9","57.1","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B62","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B62.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","62","appr. 2%","60.8","63.2","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B68","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B68.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","68","appr. 2%","66.6","69.4","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-B75","http://www.nxp.com/products/diodes/zener_diodes/BZV55-B75.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","75","appr. 2%","73.5","76.5","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C2V4","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C2V4.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","2","appr. 5%","2.2","2.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C2V7","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C2V7.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","2.7","appr. 5%","2.5","2.9","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C3V0","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C3V0.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","3","appr. 5%","2.8","3.2","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C3V3","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C3V3.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","3","appr. 5%","3.1","3.5","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C3V6","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C3V6.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","3.6","appr. 5%","3.4","3.8","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C3V9","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C3V9.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","3","appr. 5%","3.7","4.1","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C4V3","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C4V3.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","4.3","appr. 5%","4","4.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C4V7","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C4V7.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","4.7","appr. 5%","4.4","5","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C5V1","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C5V1.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","5.1","appr. 5%","4.8","5.4","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C5V6","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C5V6.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","5.6","appr. 5%","5.2","6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C6V2","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C6V2.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","6","appr. 5%","5.8","6.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C6V8","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C6V8.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","6.8","appr. 5%","6.4","7.2","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C7V5","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C7V5.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","7.5","appr. 5%","7","7.9","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C8V2","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C8V2.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","8.2","appr. 5%","7.7","8.7","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C9V1","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C9V1.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","9","appr. 5%","8.5","9.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C10","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C10.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","10","appr. 5%","9.4","10.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C11","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C11.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","11","appr. 5%","10.4","11.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C12","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C12.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","12","appr. 5%","11.4","12.7","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C13","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C13.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","13","appr. 5%","12.4","14.1","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C15","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C15.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","15","appr. 5%","13.8","15.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C16","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C16.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","16","appr. 5%","15.3","17.1","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C18","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C18.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","18","appr. 5%","16.8","19.1","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C20","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C20.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","20","appr. 5%","18.8","21.2","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C22","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C22.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","22","appr. 5%","20.8","23.3","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C24","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C24.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","24","appr. 5%","22.8","25.6","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C27","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C27.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","27","appr. 5%","25.1","28.9","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C30","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C30.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","30","appr. 5%","28","32","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C33","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C33.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","33","appr. 5%","31","35","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C36","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C36.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","36","appr. 5%","34","38","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C39","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C39.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","39","appr. 5%","37","41","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C43","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C43.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","43","appr. 5%","40","46","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C47","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C47.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","47","appr. 5%","44","50","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C51","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C51.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","51","appr. 5%","48","54","250","500","25","single"
"nxp","Diodes---Zener diodes","BZV55-C56","http://www.nxp.com/products/diodes/zener_diodes/BZV55-C56.html","http://www.nxp.com/documents/data_sheet/BZV55_SER.pdf","SOD80C","LLDS; MiniMelf","3.5 x 1.5","56","appr. 5%","52","60","250","500","25","single"
