"brand","Series","PartNo","DetailLink","dataSheet","Package version","frange [min]","frange [max]","PL(1dB)","VDS","η","GP","Test signal","Product status"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF7G22LS-160","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF7G22LS-160.html","http://www.nxp.com/documents/data_sheet/BLF7G22L-160_7G22LS-160.pdf","SOT502B","2000","2200","160","28","30","18","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF7G22L-200","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF7G22L-200.html","http://www.nxp.com/documents/data_sheet/BLF7G22L-200_7G22LS-200.pdf","SOT502A","2110","2170","200","28","31","18.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF7G22LS-200","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF7G22LS-200.html","http://www.nxp.com/documents/data_sheet/BLF7G22L-200_7G22LS-200.pdf","SOT502B","2110","2170","200","28","31","18.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF7G22LS-250P","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF7G22LS-250P.html","http://www.nxp.com/documents/data_sheet/BLF7G22L-250P_22LS-250P.pdf","SOT539B","2110","2170","250","28","31","18.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-140","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-140.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-140.pdf","SOT502B","2000","2200","140","28","32.5","18.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-160BV","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-160BV.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-160BV.pdf","SOT1120B","2000","2200","160","32","32","18","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-200GV","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-200GV.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-200V_8G22LS-200GV.pdf","SOT1244C","2110","2170","200","28","29","19","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-200V","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-200V.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-200V_8G22LS-200GV.pdf","SOT1244B","2110","2170","200","28","29","19","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-205V","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-205V.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-205V.pdf","SOT1239B","2100","2200","205","28","32.5","18.3","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-220","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-220.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-220.pdf","SOT502B","2110","2170","220","28","33","17","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-240","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-240.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-240.pdf","SOT502B","2110","2170","240","28","28.5","19","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-270","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-270.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-270.pdf","SOT502B","2110","2170","270","28","30","17.7","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-270GV","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-270GV.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-270V_8G22LS-270GV.pdf","SOT1244C","2110","2170","270","28","29","17.3","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLF8G22LS-270V","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLF8G22LS-270V.html","http://www.nxp.com/documents/data_sheet/BLF8G22LS-270V_8G22LS-270GV.pdf","SOT1244B","2110","2170","270","28","29","17.3","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLM6G22-30G","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLM6G22-30G.html","http://www.nxp.com/documents/data_sheet/BLM6G22-30_BLM6G22-30G.pdf","SOT822-1","2100","2200","30","28","9","29.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLM7G22S-60PB","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLM7G22S-60PB.html","http://www.nxp.com/documents/data_sheet/BLM7G22S-60PB_7G22S-60PBG.pdf","SOT1211-1","2100","2200","60","28","11.3","31.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLM7G22S-60PBG","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLM7G22S-60PBG.html","http://www.nxp.com/documents/data_sheet/BLM7G22S-60PB_7G22S-60PBG.pdf","SOT1212-1","2100","2200","60","28","11.3","31.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLM7G24S-30BG","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLM7G24S-30BG.html","http://www.nxp.com/documents/data_sheet/BLM7G24S-30BG.pdf","SOT1212-1","2100","2400","30","28","11.3","31.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLM7G1822S-20PB","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLM7G1822S-20PB.html","http://www.nxp.com/documents/data_sheet/BLM7G1822S-20PB_S-20PBG.pdf","SOT1211-1","1805","2170","20","28","23","32.3","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---2.0 - 2.2 GHz transistors","BLM7G1822S-20PBG","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/2_0_2_2_ghz_transistors/BLM7G1822S-20PBG.html","http://www.nxp.com/documents/data_sheet/BLM7G1822S-20PB_S-20PBG.pdf","SOT1212-1","1805","2170","20","28","23","32.3","1-c WCDMA; 1-c WCDMA","Production"
