"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---OR gates","74LVC1G332GM","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G332GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G332.pdf","Production","LVC","OR gates","single 3-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","150","1","low","-40~125","317","8.0","161","6","XSON6","SOT886"
"nxp","Logic---Gates---OR gates","74LVC1G332GN","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G332GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G332.pdf","Production","LVC","OR gates","single 3-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","150","1","low","-40~125","351","26.0","218","6","XSON6","SOT1115"
"nxp","Logic---Gates---OR gates","74LVC1G332GS","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G332GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G332.pdf","Production","LVC","OR gates","single 3-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","150","1","low","-40~125","336","33.0","226","6","XSON6","SOT1202"
"nxp","Logic---Gates---OR gates","74LVC1G332GV","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G332GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G332.pdf","Production","LVC","OR gates","single 3-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","150","1","low","-40~125","261","63.0","172","6","TSOP6","SOT457"
"nxp","Logic---Gates---OR gates","74LVC1G332GW","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G332GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G332.pdf","Production","LVC","OR gates","single 3-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","150","1","low","-40~125","284","56.2","172","6","TSSOP6","SOT363"
"nxp","Logic---Gates---OR gates","74LVC1G332GX","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G332GX.html","http://www.nxp.com/documents/data_sheet/74LVC1G332.pdf","Development","","","","","","","","","","","","","","","6","X2SON6","SOT1255"
"nxp","Logic---Gates---OR gates","74LVC2G32DC","http://www.nxp.com/products/logic/gates/or_gates/74LVC2G32DC.html","http://www.nxp.com/documents/data_sheet/74LVC2G32.pdf","Production","LVC","OR gates","dual 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","150","2","low","-40~125","200","32.4","110","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---OR gates","74LVC2G32DP","http://www.nxp.com/products/logic/gates/or_gates/74LVC2G32DP.html","http://www.nxp.com/documents/data_sheet/74LVC2G32.pdf","Production","LVC","OR gates","dual 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","150","2","low","-40~125","210","18.8","104","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---OR gates","74LVC2G32GD","http://www.nxp.com/products/logic/gates/or_gates/74LVC2G32GD.html","http://www.nxp.com/documents/data_sheet/74LVC2G32.pdf","Production","LVC","OR gates","dual 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","150","2","low","-40~125","595","76.1","259","8","XSON8","SOT996-2"
"nxp","Logic---Gates---OR gates","74LVC2G32GF","http://www.nxp.com/products/logic/gates/or_gates/74LVC2G32GF.html","http://www.nxp.com/documents/data_sheet/74LVC2G32.pdf","Production","LVC","OR gates","dual 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","150","2","low","-40~125","243","1.9","117","8","XSON8","SOT1089"
"nxp","Logic---Gates---OR gates","74LVC2G32GM","http://www.nxp.com/products/logic/gates/or_gates/74LVC2G32GM.html","http://www.nxp.com/documents/data_sheet/74LVC2G32.pdf","Production","LVC","OR gates","dual 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","150","2","low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---OR gates","74LVC2G32GN","http://www.nxp.com/products/logic/gates/or_gates/74LVC2G32GN.html","http://www.nxp.com/documents/data_sheet/74LVC2G32.pdf","Production","LVC","OR gates","dual 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","150","2","low","-40~125","231","9.5","142","8","XSON8","SOT1116"
"nxp","Logic---Gates---OR gates","74LVC2G32GS","http://www.nxp.com/products/logic/gates/or_gates/74LVC2G32GS.html","http://www.nxp.com/documents/data_sheet/74LVC2G32.pdf","Production","LVC","OR gates","dual 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","150","2","low","-40~125","269","9.7","141","8","XSON8","SOT1203"
"nxp","Logic---Gates---OR gates","74LVC2G32GT","http://www.nxp.com/products/logic/gates/or_gates/74LVC2G32GT.html","http://www.nxp.com/documents/data_sheet/74LVC2G32.pdf","Production","LVC","OR gates","dual 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","150","2","low","-40~125","317","5.6","150","8","XSON8","SOT833-1"
"nxp","Logic---Gates---OR gates","74LVC32ABQ","http://www.nxp.com/products/logic/gates/or_gates/74LVC32ABQ.html","http://www.nxp.com/documents/data_sheet/74LVC32A.pdf","Production","LVC","OR gates","quad 2-input OR gate","1.2 - 3.6","CMOS/LVTTL","+/- 24","2.1","150","4","low","-40~125","109","23.2","77","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---OR gates","74LVC32AD","http://www.nxp.com/products/logic/gates/or_gates/74LVC32AD.html","http://www.nxp.com/documents/data_sheet/74LVC32A.pdf","Production","LVC","OR gates","quad 2-input OR gate","1.2 - 3.6","CMOS/LVTTL","+/- 24","2.1","150","4","low","-40~125","112","22.4","70","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74LVC32ADB","http://www.nxp.com/products/logic/gates/or_gates/74LVC32ADB.html","http://www.nxp.com/documents/data_sheet/74LVC32A.pdf","Production","LVC","OR gates","quad 2-input OR gate","1.2 - 3.6","CMOS/LVTTL","+/- 24","2.1","150","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---OR gates","74LVC32APW","http://www.nxp.com/products/logic/gates/or_gates/74LVC32APW.html","http://www.nxp.com/documents/data_sheet/74LVC32A.pdf","Production","LVC","OR gates","quad 2-input OR gate","1.2 - 3.6","CMOS/LVTTL","+/- 24","2.1","150","4","low","-40~125","143","8.62057522123894","69.9732300884956","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","74VHC32BQ","http://www.nxp.com/products/logic/gates/or_gates/74VHC32BQ.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT32.pdf","Production","VHC(T)","OR gates","quad 2-input OR gate","2.0 - 5.5","CMOS","+/- 8","3.5","60","4","low","-40~125","103","18.4","71","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---OR gates","74VHC32D","http://www.nxp.com/products/logic/gates/or_gates/74VHC32D.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT32.pdf","Production","VHC(T)","OR gates","quad 2-input OR gate","2.0 - 5.5","CMOS","+/- 8","3.5","60","4","low","-40~125","127","18.2","","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74VHC32PW","http://www.nxp.com/products/logic/gates/or_gates/74VHC32PW.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT32.pdf","Production","VHC(T)","OR gates","quad 2-input OR gate","2.0 - 5.5","CMOS","+/- 8","3.5","60","4","low","-40~125","138","6.91114601769911","64.2503584070796","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","74VHCT32BQ","http://www.nxp.com/products/logic/gates/or_gates/74VHCT32BQ.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT32.pdf","Production","VHC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","60","4","low","-40~125","103","18.4","71","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---OR gates","74VHCT32D","http://www.nxp.com/products/logic/gates/or_gates/74VHCT32D.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT32.pdf","Production","VHC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","60","4","low","-40~125","127","18.2","","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74VHCT32PW","http://www.nxp.com/products/logic/gates/or_gates/74VHCT32PW.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT32.pdf","Production","VHC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","60","4","low","-40~125","138","6.91114601769911","64.2503584070796","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","HEF4071BT","http://www.nxp.com/products/logic/gates/or_gates/HEF4071BT.html","http://www.nxp.com/documents/data_sheet/HEF4071B.pdf","Production","HEF4000B","OR gates","quad 2-input OR gate","4.5 - 15.5","CMOS","+/- 2.4","20","10","4","low","-40~125","106","18.8","64","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","XC7SET32GV","http://www.nxp.com/products/logic/gates/or_gates/XC7SET32GV.html","http://www.nxp.com/documents/data_sheet/XC7SET32.pdf","Production","XC7","OR gates","single 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","3.3","60","1","low","-40~125","272","64.5","170","5","TSOP5","SOT753"
"nxp","Logic---Gates---OR gates","XC7SET32GW","http://www.nxp.com/products/logic/gates/or_gates/XC7SET32GW.html","http://www.nxp.com/documents/data_sheet/XC7SET32.pdf","Production","XC7","OR gates","single 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","3.3","60","1","low","-40~125","312","82.5","183","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---OR gates","XC7SH32GV","http://www.nxp.com/products/logic/gates/or_gates/XC7SH32GV.html","http://www.nxp.com/documents/data_sheet/XC7SH32.pdf","Production","XC7","OR gates","single 2-input OR gate","2.0 - 5.5","CMOS","+/- 8","3.2","60","1","low","-40~125","272","64.5","170","5","TSOP5","SOT753"
"nxp","Logic---Gates---OR gates","XC7SH32GW","http://www.nxp.com/products/logic/gates/or_gates/XC7SH32GW.html","http://www.nxp.com/documents/data_sheet/XC7SH32.pdf","Production","XC7","OR gates","single 2-input OR gate","2.0 - 5.5","CMOS","+/- 8","3.2","60","1","low","-40~125","312","82.5","183","5","TSSOP5","SOT353-1"
