"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HCT2G86DC","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HCT2G86DC.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","dual  2-input EXCLUSIVE-OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4.0","11","36","2","low","-40~125","209","38.4","120","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HCT2G86DP","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HCT2G86DP.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","dual  2-input EXCLUSIVE-OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4.0","11","36","2","low","-40~125","224","22.5","108","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HCT2G86GD","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HCT2G86GD.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","dual  2-input EXCLUSIVE-OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4.0","11","36","2","low","-40~125","645","91.8","298","8","XSON8","SOT996-2"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HC86D","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HC86D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","quad 2-input EXCLUSIVE-OR gate","2.0 - 6.0","CMOS","+/- 5.2","11","36","4","low","-40~125","109","20.5","67","14","SO14","SOT108-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HC86DB","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HC86DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","quad 2-input EXCLUSIVE-OR gate","2.0 - 6.0","CMOS","+/- 5.2","11","36","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HC86PW","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HC86PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","quad 2-input EXCLUSIVE-OR gate","2.0 - 6.0","CMOS","+/- 5.2","11","36","4","low","-40~125","141","7.93362831858407","67.6734513274336","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HCT86D","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HCT86D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","quad 2-input EXCLUSIVE-OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","14","36","4","low","-40~125","109","20.5","67","14","SO14","SOT108-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HCT86DB","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HCT86DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","quad 2-input EXCLUSIVE-OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","14","36","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HCT86PW","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HCT86PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","quad 2-input EXCLUSIVE-OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","14","36","4","low","-40~125","141","7.93362831858407","67.6734513274336","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G86GF","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G86GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G86.pdf","Production","LVC","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.4","150","1","low","-40~125","313","7.8","158","6","XSON6","SOT891"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G86GM","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G86GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G86.pdf","Production","LVC","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.4","150","1","low","-40~125","313","7.8","158","6","XSON6","SOT886"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G86GN","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G86GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G86.pdf","Production","LVC","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.4","150","1","low","-40~125","338","23.5","210","6","XSON6","SOT1115"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G86GS","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G86GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G86.pdf","Production","LVC","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.4","150","1","low","-40~125","325","29.9","218","6","XSON6","SOT1202"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G86GV","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G86GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G86.pdf","Production","LVC","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.4","150","1","low","-40~125","270","63.3","169","5","TSOP5","SOT753"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G86GW","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G86GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G86.pdf","Production","LVC","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.4","150","1","low","-40~125","311","80.9","181","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G86GX","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G86GX.html","http://www.nxp.com/documents/data_sheet/74LVC1G86.pdf","Production","LVC","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.4","150","1","low","-40~125","327","94.5","195","5","X2SON5","SOT1226"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G386GV","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G386GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G386.pdf","Production","LVC","EXCLUSIVE-OR gates","single 3-Input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","4.5","150","1","low","-40~125","261","63.4","172","6","TSOP6","SOT457"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC1G386GW","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC1G386GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G386.pdf","Production","LVC","EXCLUSIVE-OR gates","single 3-Input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","4.5","150","1","low","-40~125","284","56.7","172","6","TSSOP6","SOT363"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC2G86DC","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC2G86DC.html","http://www.nxp.com/documents/data_sheet/74LVC2G86.pdf","Production","LVC","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.3","150","2","low","-40~125","200","32.4","110","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC2G86DP","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC2G86DP.html","http://www.nxp.com/documents/data_sheet/74LVC2G86.pdf","Production","LVC","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.3","150","2","low","-40~125","210","18.8","104","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC2G86GD","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC2G86GD.html","http://www.nxp.com/documents/data_sheet/74LVC2G86.pdf","Production","LVC","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.3","150","2","low","-40~125","595","76.1","259","8","XSON8","SOT996-2"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC2G86GF","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC2G86GF.html","http://www.nxp.com/documents/data_sheet/74LVC2G86.pdf","Production","LVC","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.3","150","2","low","-40~125","243","1.9","117","8","XSON8","SOT1089"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC2G86GM","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC2G86GM.html","http://www.nxp.com/documents/data_sheet/74LVC2G86.pdf","Production","LVC","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.3","150","2","low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC2G86GN","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC2G86GN.html","http://www.nxp.com/documents/data_sheet/74LVC2G86.pdf","Production","LVC","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.3","150","2","low","-40~125","231","9.5","142","8","XSON8","SOT1116"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC2G86GS","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC2G86GS.html","http://www.nxp.com/documents/data_sheet/74LVC2G86.pdf","Production","LVC","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.3","150","2","low","-40~125","269","9.7","141","8","XSON8","SOT1203"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC2G86GT","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC2G86GT.html","http://www.nxp.com/documents/data_sheet/74LVC2G86.pdf","Production","LVC","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.3","150","2","low","-40~125","317","5.6","150","8","XSON8","SOT833-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74LVC86ABQ","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74LVC86ABQ.html","http://www.nxp.com/documents/data_sheet/74LVC86A.pdf","Production","LVC","EXCLUSIVE-OR gates","quad 2-input EXCLUSIVE-OR gate","1.2 - 3.6","CMOS/LVTTL","+/- 24","3","150","4","low","-40~125","106","21.2","74","14","DHVQFN14","SOT762-1"
