"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---Configurable gates","74LVC1G58GV","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G58GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G58.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","250","54.7","163","6","TSOP6","SOT457"
"nxp","Logic---Gates---Configurable gates","74LVC1G58GW","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G58GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G58.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","277","50.1","165","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Configurable gates","74LVC1G97GF","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G97GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G97.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","308","7.5","155","6","XSON6","SOT891"
"nxp","Logic---Gates---Configurable gates","74LVC1G97GM","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G97GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G97.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","308","7.5","155","6","XSON6","SOT886"
"nxp","Logic---Gates---Configurable gates","74LVC1G97GN","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G97GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G97.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","325","21.0","201","6","XSON6","SOT1115"
"nxp","Logic---Gates---Configurable gates","74LVC1G97GS","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G97GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G97.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","313","26.6","209","6","XSON6","SOT1202"
"nxp","Logic---Gates---Configurable gates","74LVC1G97GV","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G97GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G97.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","237","43.9","150","6","TSOP6","SOT457"
"nxp","Logic---Gates---Configurable gates","74LVC1G97GW","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G97GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G97.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","277","50.1","165","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Configurable gates","74LVC1G98GF","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G98GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G98.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","308","7.5","155","6","XSON6","SOT891"
"nxp","Logic---Gates---Configurable gates","74LVC1G98GM","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G98GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G98.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","308","7.5","155","6","XSON6","SOT886"
