"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Dir","V(BR) Typ (V)","PPK Max (W)","VRWM Max (V)","IR Max (uA)","VC Max (V)","Package Type"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","NZQA5V6A","NZQA5V6AXV5T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NZQA5V6AXV5T1G","http://www.onsemi.com/pub/Collateral/NZQA5V6AXV5 SERIES-D.PDF","Low Capacitance Transient Voltage Suppressor Array","AEC Qualified
Pb-free
Halide free","Active","Low Capacitance Transient Voltage Suppressor Array","Unidirectional","5.6","20","3","1","13","SOT-553"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","NZQA6V8","NZQA6V8XV5T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NZQA6V8XV5T1G","http://www.onsemi.com/pub/Collateral/NZQA5V6XV5T1-D.PDF","Transient Voltage Suppressor, Quad Array","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor, Quad Array","Unidirectional","6.8","100","4.3","0.1","12.5","SOT-553"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","NZQA6V8","SZQA6V8XV5T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZQA6V8XV5T1G","http://www.onsemi.com/pub/Collateral/NZQA5V6XV5T1-D.PDF","Transient Voltage Suppressor, Quad Array","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor, Quad Array","Unidirectional","6.8","100","4.3","0.1","12.5","SOT-553"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE100A","P6KE100ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE100ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 100 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 100 V, Unidirectional","Unidirectional","100","600","85.5","5","137","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE12A","P6KE12AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE12AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 12 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 12 V, Unidirectional","Unidirectional","12","600","10.2","5","16.7","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE12A","P6KE12ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE12ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 12 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 12 V, Unidirectional","Unidirectional","12","600","10.2","5","16.7","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE13A","P6KE13AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE13AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 13 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 13 V, Unidirectional","Unidirectional","13","600","11.1","5","18.2","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE13A","P6KE13ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE13ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 13 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 13 V, Unidirectional","Unidirectional","13","600","11.1","5","18.2","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE15A","P6KE15AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE15AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 15 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 15 V, Unidirectional","Unidirectional","15","600","12.8","5","21.2","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE15A","P6KE15ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE15ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 15 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 15 V, Unidirectional","Unidirectional","15","600","12.8","5","21.2","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE16A","P6KE16ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE16ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 16 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 16 V, Unidirectional","Unidirectional","16","600","13.6","5","22.5","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE18A","P6KE18AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE18AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 18 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 18 V, Unidirectional","Unidirectional","18","600","15.3","5","25.2","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE18A","P6KE18ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE18ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 18 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 18 V, Unidirectional","Unidirectional","18","600","15.3","5","25.2","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE20A","P6KE20ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE20ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 20 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 20 V, Unidirectional","Unidirectional","20","600","17.1","5","27.7","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE24A","P6KE24AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE24AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","Transient Voltage Suppressor, Unidirectional, 24 V, 600 Watt","Pb-free
Halide free","Active","Transient Voltage Suppressor, Unidirectional, 24 V, 600 Watt","Unidirectional","24","600","20.5","5","33.2","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE24A","P6KE24ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE24ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","Transient Voltage Suppressor, Unidirectional, 24 V, 600 Watt","Pb-free
Halide free","Active","Transient Voltage Suppressor, Unidirectional, 24 V, 600 Watt","Unidirectional","24","600","20.5","5","33.2","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE30A","P6KE30AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE30AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 30 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 30 V, Unidirectional","Unidirectional","30","600","25.6","5","41.4","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE30A","P6KE30ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE30ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 30 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 30 V, Unidirectional","Unidirectional","30","600","25.6","5","41.4","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE36A","P6KE36AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE36AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 36 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 36 V, Unidirectional","Unidirectional","36","600","30.8","5","49.9","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE36A","P6KE36ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE36ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 36 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 36 V, Unidirectional","Unidirectional","36","600","30.8","5","49.9","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE43A","P6KE43AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE43AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 43 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 43 V, Unidirectional","Unidirectional","43","600","36.8","5","59.3","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE43A","P6KE43ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE43ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 43 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 43 V, Unidirectional","Unidirectional","43","600","36.8","5","59.3","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE51A","P6KE51AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE51AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 51 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 51 V, Unidirectional","Unidirectional","51","600","43.6","5","70.1","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE51A","P6KE51ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE51ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 51 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 51 V, Unidirectional","Unidirectional","51","600","43.6","5","70.1","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE68A","P6KE68AG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE68AG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 68 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 68 V, Unidirectional","Unidirectional","68","600","58.1","5","92","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE68A","P6KE68ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE68ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 68 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 68 V, Unidirectional","Unidirectional","68","600","58.1","5","92","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE75A","P6KE75ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE75ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 75 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 75 V, Unidirectional","Unidirectional","75","600","64.1","5","103","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6KE91A","P6KE91ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=P6KE91ARLG","http://www.onsemi.com/pub/Collateral/P6KE6.8A-D.PDF","600 Watt SUR40 Transient Voltage Suppressor, 91 V, Unidirectional","Pb-free
Halide free","Active","600 Watt SUR40 Transient Voltage Suppressor, 91 V, Unidirectional","Unidirectional","91","600","77.8","5","125","Surmetic 40"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB10A","P6SMB10AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB10AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","Zener Transient Voltage Suppressor, 600 Watt Peak Power","Pb-free
Halide free","Active","Zener Transient Voltage Suppressor, 600 Watt Peak Power","Unidirectional","10","600","8.55","10","14.5","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB120A","P6SMB120AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB120AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  120 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  120 V, Unidirectional","Unidirectional","120","600","102","5","165","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB120A","SZP6SMB120AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB120AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  120 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  120 V, Unidirectional","Unidirectional","120","600","102","5","165","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB12CA","P6SMB12CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB12CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  12 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","600 Watt SMB Transient Voltage Suppressor,  12 V, Bidirectional","Bidirectional","12","600","10.2","5","16.7","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB12CA","SZP6SMB12CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB12CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  12 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","600 Watt SMB Transient Voltage Suppressor,  12 V, Bidirectional","Bidirectional","12","600","10.2","5","16.7","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB13A","P6SMB13AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB13AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  13 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  13 V, Unidirectional","Unidirectional","13","600","11.1","5","18.2","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB13A","SZP6SMB13AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB13AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  13 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  13 V, Unidirectional","Unidirectional","13","600","11.1","5","18.2","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB15A","P6SMB15AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB15AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  15 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  15 V, Unidirectional","Unidirectional","15","600","12.8","5","21.2","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB15A","SZP6SMB15AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB15AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  15 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  15 V, Unidirectional","Unidirectional","15","600","12.8","5","21.2","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB160A","P6SMB160AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB160AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","Zener Transient Voltage Suppressor, 600 Watt Peak Power","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Zener Transient Voltage Suppressor, 600 Watt Peak Power","Unidirectional","160","600","136","5","219","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB160A","SZP6SMB160AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB160AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","Zener Transient Voltage Suppressor, 600 Watt Peak Power","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Zener Transient Voltage Suppressor, 600 Watt Peak Power","Unidirectional","160","600","136","5","219","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB16CA","P6SMB16CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB16CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  15 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","600 Watt SMB Transient Voltage Suppressor,  15 V, Bidirectional","Bidirectional","16","600","13.6","5","22.5","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB16CA","SZP6SMB16CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB16CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  15 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","600 Watt SMB Transient Voltage Suppressor,  15 V, Bidirectional","Bidirectional","16","600","13.6","5","22.5","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB18A","P6SMB18AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB18AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  18 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  18 V, Unidirectional","Unidirectional","18","600","15.3","5","25.2","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB18A","SZP6SMB18AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB18AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  18 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  18 V, Unidirectional","Unidirectional","18","600","15.3","5","25.2","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB200A","P6SMB200AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB200AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  200 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  200 V, Unidirectional","Unidirectional","200","600","171","5","274","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB200A","SZP6SMB200AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB200AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  200 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  200 V, Unidirectional","Unidirectional","200","600","171","5","274","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB20CA","P6SMB20CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB20CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  20 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  20 V, Bidirectional","Bidirectional","20","600","17.1","5","27.7","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB20CA","SZP6SMB20CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB20CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  20 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  20 V, Bidirectional","Bidirectional","20","600","17.1","5","27.7","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB22CA","P6SMB22CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB22CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  22 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  22 V, Bidirectional","Bidirectional","22","600","18.8","5","30.6","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB22CA","SZP6SMB22CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB22CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  22 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  22 V, Bidirectional","Bidirectional","22","600","18.8","5","30.6","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB24CA","P6SMB24CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB24CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  24 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","600 Watt SMB Transient Voltage Suppressor,  24 V, Bidirectional","Bidirectional","24","600","20.5","5","33.2","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB24CA","SZP6SMB24CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB24CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  24 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","600 Watt SMB Transient Voltage Suppressor,  24 V, Bidirectional","Bidirectional","24","600","20.5","5","33.2","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB27CA","P6SMB27CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB27CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  27 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  27 V, Bidirectional","Bidirectional","27","600","23.1","5","37.5","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB27CA","SZP6SMB27CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB27CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  27 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  27 V, Bidirectional","Bidirectional","27","600","23.1","5","37.5","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB30CA","P6SMB30CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB30CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  30 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  30 V, Bidirectional","Bidirectional","30","600","25.6","5","41.4","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB30CA","SZP6SMB30CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB30CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  30 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  30 V, Bidirectional","Bidirectional","30","600","25.6","5","41.4","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB33CA","P6SMB33CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB33CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  33 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  33 V, Bidirectional","Bidirectional","33","600","28.2","5","45.7","SMB-2"
