"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Output","Polarity","VO (V)","IO Typ (A)","VI Max (V)","VDO Typ (V)","Iq Typ (mA)","PSRR (dB)","Noise (microVrms)","Package Type"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4274C","NCV4274CDS33R4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4274CDS33R4G","http://www.onsemi.com/pub/Collateral/NCV4274C-D.PDF","400 mA Low Dropout Voltage Regulator, 3.3V","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","400 mA Low Dropout Voltage Regulator","Single","Positive","3.3
5","0.4","45","0.25","0.125","60",,"D<sup>2</sup>PAK-3
DPAK-3"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4274C","NCV4274CDS50R4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4274CDS50R4G","http://www.onsemi.com/pub/Collateral/NCV4274C-D.PDF","400 mA Low Dropout Voltage Regulator, 5.0V","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","400 mA Low Dropout Voltage Regulator","Single","Positive","3.3
5","0.4","45","0.25","0.125","60",,"D<sup>2</sup>PAK-3
DPAK-3"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4274C","NCV4274CDT33RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4274CDT33RKG","http://www.onsemi.com/pub/Collateral/NCV4274C-D.PDF","400 mA Low Dropout Voltage Regulator, 3.3V","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","400 mA Low Dropout Voltage Regulator","Single","Positive","3.3
5","0.4","45","0.25","0.125","60",,"D<sup>2</sup>PAK-3
DPAK-3"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4274C","NCV4274CDT50RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4274CDT50RKG","http://www.onsemi.com/pub/Collateral/NCV4274C-D.PDF","400 mA Low Dropout Voltage Regulator, 5.0V","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","400 mA Low Dropout Voltage Regulator","Single","Positive","3.3
5","0.4","45","0.25","0.125","60",,"D<sup>2</sup>PAK-3
DPAK-3"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4275C","NCV4275CDS33R4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4275CDS33R4G","http://www.onsemi.com/pub/Collateral/NCV4275C-D.PDF","LDO Linear Voltage Regulator with Reset and Delay, 450 mA","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","LDO Linear Voltage Regulator with Reset and Delay, 450 mA ","Single","Positive","3.3
5","0.45","45","0.25","0.15","60",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4275C","NCV4275CDS50R4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4275CDS50R4G","http://www.onsemi.com/pub/Collateral/NCV4275C-D.PDF","LDO Linear Voltage Regulator with Reset and Delay, 450 mA","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","LDO Linear Voltage Regulator with Reset and Delay, 450 mA ","Single","Positive","3.3
5","0.45","45","0.25","0.15","60",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4275C","NCV4275CDT33RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4275CDT33RKG","http://www.onsemi.com/pub/Collateral/NCV4275C-D.PDF","LDO Linear Voltage Regulator with Reset and Delay, 450 mA","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","LDO Linear Voltage Regulator with Reset and Delay, 450 mA ","Single","Positive","3.3
5","0.45","45","0.25","0.15","60",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4275C","NCV4275CDT50RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4275CDT50RKG","http://www.onsemi.com/pub/Collateral/NCV4275C-D.PDF","LDO Linear Voltage Regulator with Reset and Delay, 450 mA","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","LDO Linear Voltage Regulator with Reset and Delay, 450 mA ","Single","Positive","3.3
5","0.45","45","0.25","0.15","60",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4276C","NCV4276CDS33R4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4276CDS33R4G","http://www.onsemi.com/pub/Collateral/NCV4276C-D.PDF","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA, 3.3 V, 2 %","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA","Single","Positive","3.3
5
Adjustable","0.4","45","0.25","0.095","70",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4276C","NCV4276CDS50R4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4276CDS50R4G","http://www.onsemi.com/pub/Collateral/NCV4276C-D.PDF","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA, 5.0 V, 2%","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA","Single","Positive","3.3
5
Adjustable","0.4","45","0.25","0.095","70",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4276C","NCV4276CDSADJR4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4276CDSADJR4G","http://www.onsemi.com/pub/Collateral/NCV4276C-D.PDF","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA, Adjustable, 2%","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA","Single","Positive","3.3
5
Adjustable","0.4","45","0.25","0.095","70",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4276C","NCV4276CDT33RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4276CDT33RKG","http://www.onsemi.com/pub/Collateral/NCV4276C-D.PDF","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA, 3.3 V, 2 %","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA","Single","Positive","3.3
5
Adjustable","0.4","45","0.25","0.095","70",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4276C","NCV4276CDT50RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4276CDT50RKG","http://www.onsemi.com/pub/Collateral/NCV4276C-D.PDF","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA, 5.0 V, 2%","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA","Single","Positive","3.3
5
Adjustable","0.4","45","0.25","0.095","70",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4276C","NCV4276CDTADJRKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4276CDTADJRKG","http://www.onsemi.com/pub/Collateral/NCV4276C-D.PDF","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA, Adjustable, 2%","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, Low-Dropout (LDO), 400 mA","Single","Positive","3.3
5
Adjustable","0.4","45","0.25","0.095","70",,"D<sup>2</sup>PAK-5
DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4279C","NCV4279CD150R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4279CD150R2G","http://www.onsemi.com/pub/Collateral/NCV4279C-D.PDF","Linear Voltage Regulator, LDO, 150 mA, with Delay, Adjustable Reset and Sense Output","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Linear Voltage Regulator, LDO, 150 mA, with Delay, Adjustable Reset and Sense Output","Single","Positive","5","0.15","45","0.5","0.125",,,"SOIC-14
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4279C","NCV4279CD250R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4279CD250R2G","http://www.onsemi.com/pub/Collateral/NCV4279C-D.PDF","Linear Voltage Regulator, LDO, 150 mA, with Delay, Adjustable Reset and Sense Output","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Linear Voltage Regulator, LDO, 150 mA, with Delay, Adjustable Reset and Sense Output","Single","Positive","5","0.15","45","0.5","0.125",,,"SOIC-14
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4299","NCV4299D1R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4299D1R2G","http://www.onsemi.com/pub/Collateral/NCV4299-D.PDF","Linear Voltage Regulator, LDO, 150 mA, 5.0 V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, 150 mA","Single","Positive","5","0.15","45","0.22","0.086","66",,"SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4299C","NCV4299CD133R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4299CD133R2G","http://www.onsemi.com/pub/Collateral/NCV4299C-D.PDF","150 mA Low-Dropout Voltage Regulator, 3.3V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","150 mA Low-Dropout Voltage Regulator","Single","Positive","3.3
5","0.15","45","0.26","0.08","66",,"SOIC-14
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4299C","NCV4299CD150R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4299CD150R2G","http://www.onsemi.com/pub/Collateral/NCV4299C-D.PDF","150 mA Low-Dropout Voltage Regulator,  5.0V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","150 mA Low-Dropout Voltage Regulator","Single","Positive","3.3
5","0.15","45","0.26","0.08","66",,"SOIC-14
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4299C","NCV4299CD233R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4299CD233R2G","http://www.onsemi.com/pub/Collateral/NCV4299C-D.PDF","150 mA Low-Dropout Voltage Regulator,  3.3V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","150 mA Low-Dropout Voltage Regulator","Single","Positive","3.3
5","0.15","45","0.26","0.08","66",,"SOIC-14
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV4299C","NCV4299CD250R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV4299CD250R2G","http://www.onsemi.com/pub/Collateral/NCV4299C-D.PDF","150 mA Low-Dropout Voltage Regulator, 5.0V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","150 mA Low-Dropout Voltage Regulator","Single","Positive","3.3
5","0.15","45","0.26","0.08","66",,"SOIC-14
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV47551","NCV47551DAJR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV47551DAJR2G","http://www.onsemi.com/pub/Collateral/NCV47551-D.PDF","Low Noise LDO Regulator with Adjustable Current Limit and Voltage","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Low Noise LDO Regulator with Adjustable Current Limit and Voltage","Single","Positive","Adjustable","0.02","40","0.21","0.265","85","23","SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV47701","NCV47701DAJR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV47701DAJR2G","http://www.onsemi.com/pub/Collateral/NCV47701-D.PDF","5 V to 20 V Adjustable Low Dropout Regulator with Adjustable Current Limit","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","5 V to 20 V Adjustable Low Dropout Regulator with Adjustable Current Limit","Single","Positive","Adjustable","0.35","40","0.25","0.15","70","100","SOIC-8
SOIC-8 EP"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV47701","NCV47701PDAJR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV47701PDAJR2G","http://www.onsemi.com/pub/Collateral/NCV47701-D.PDF","5 V to 20 V Adjustable Low Dropout Regulator with Adjustable Current Limit","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","5 V to 20 V Adjustable Low Dropout Regulator with Adjustable Current Limit","Single","Positive","Adjustable","0.35","40","0.25","0.15","70","100","SOIC-8
SOIC-8 EP"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV47711","NCV47711DAJR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV47711DAJR2G","http://www.onsemi.com/pub/Collateral/NCV47711-D.PDF","5 V to 20 V Adjustable LDO with Adjustable Current Limit and 3.3 V Logic Compatible Enable Input","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","5 V to 20 V Adjustable LDO with Adjustable Current Limit and 3.3 V Logic Compatible Enable Input","Single","Positive","Adjustable","0.35","40","0.25","0.15","70","100","SOIC-8
SOIC-8 EP"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV47711","NCV47711PDAJR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV47711PDAJR2G","http://www.onsemi.com/pub/Collateral/NCV47711-D.PDF","5 V to 20 V Adjustable LDO with Adjustable Current Limit and 3.3 V Logic Compatible Enable Input","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","5 V to 20 V Adjustable LDO with Adjustable Current Limit and 3.3 V Logic Compatible Enable Input","Single","Positive","Adjustable","0.35","40","0.25","0.15","70","100","SOIC-8
SOIC-8 EP"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV5500","NCV5500DADJR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV5500DADJR2G","http://www.onsemi.com/pub/Collateral/NCP5500-D.PDF","Linear Voltage Regulator, LDO, 500 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, 500 mA","Single","Positive","1.5
3.3
5
Adjustable","0.5","18","0.3",,"75",,"DPAK-5
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV5500","NCV5500DT15RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV5500DT15RKG","http://www.onsemi.com/pub/Collateral/NCP5500-D.PDF","Linear Voltage Regulator, LDO, 500 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, 500 mA","Single","Positive","1.5
3.3
5
Adjustable","0.5","18","0.3",,"75",,"DPAK-5
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV5500","NCV5500DT33RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV5500DT33RKG","http://www.onsemi.com/pub/Collateral/NCP5500-D.PDF","Linear Voltage Regulator, LDO, 500 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, 500 mA","Single","Positive","1.5
3.3
5
Adjustable","0.5","18","0.3",,"75",,"DPAK-5
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV5500","NCV5500DT50RKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV5500DT50RKG","http://www.onsemi.com/pub/Collateral/NCP5500-D.PDF","Linear Voltage Regulator, LDO, 500 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, 500 mA","Single","Positive","1.5
3.3
5
Adjustable","0.5","18","0.3",,"75",,"DPAK-5
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV5500","NCV5500DTADJRKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV5500DTADJRKG","http://www.onsemi.com/pub/Collateral/NCP5500-D.PDF","Linear Voltage Regulator, LDO, 500 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, 500 mA","Single","Positive","1.5
3.3
5
Adjustable","0.5","18","0.3",,"75",,"DPAK-5
SOIC-8"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV5504","NCV5504DTRKG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV5504DTRKG","http://www.onsemi.com/pub/Collateral/NCV5504-D.PDF","Linear Voltage Regulator, LDO, 250 mA","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, 250 mA","Dual","Positive","3.3, 1.25","0.25","18","0.25","0.37","60","90","DPAK-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV553","NCV553SQ15T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV553SQ15T1G","http://www.onsemi.com/pub/Collateral/NCP552-D.PDF","Linear Voltage Regulator, CMOS Low Iq, NOCAP™,  80 mA , 1.5V","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Linear Voltage Regulator, CMOS Low Iq, NOCAP&trade;,  80 mA ","Single","Positive","1.5
3
5","0.08","12","0.7","0.0028",,"90","SC-82AB-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV553","NCV553SQ30T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV553SQ30T1G","http://www.onsemi.com/pub/Collateral/NCP552-D.PDF","Linear Voltage Regulator, CMOS Low Iq, NOCAP™,  80 mA , 3.0V","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Linear Voltage Regulator, CMOS Low Iq, NOCAP&trade;,  80 mA ","Single","Positive","1.5
3
5","0.08","12","0.7","0.0028",,"90","SC-82AB-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV553","NCV553SQ50T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV553SQ50T1G","http://www.onsemi.com/pub/Collateral/NCP552-D.PDF","Linear Voltage Regulator, CMOS Low Iq, NOCAP™,  80 mA , 5.0V","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Linear Voltage Regulator, CMOS Low Iq, NOCAP&trade;,  80 mA ","Single","Positive","1.5
3
5","0.08","12","0.7","0.0028",,"90","SC-82AB-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ15T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ15T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ18T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ18T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ25T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ25T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ27T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ27T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ28T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ28T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ30T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ30T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ31T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ31T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ33T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ33T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA, V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCV612","NCV612SQ37T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCV612SQ37T2G","http://www.onsemi.com/pub/Collateral/NCP612-D.PDF","Linear Voltage Regulator, CMOS Low Iq, 100 mA","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Linear Voltage Regulator, CMOS Low Iq, 100 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
3
3.1
3.3
3.7
5","0.1","6","0.16
0.18
0.2
0.21
0.23
0.25
0.27
0.42
0.53","0.04",,"100","SC-88A-5 / SC-70-5 / SOT-323-5"
