"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Polarity","VCE(sat) Max (V)","IC Continuous (A)","V(BR)CEO Min (V)","hFE Min","hFE Max","fT Min (MHz)","PTM Max (W)","Package Type"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1201","2SB1201S-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1201S-TL-E","http://www.onsemi.com/pub/Collateral/EN2112-D.PDF","Bipolar Transistor, -50V, -2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free","Active","Bipolar Transistor, -50V, -2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"2","50","140
200","280
400","150","0.8","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1201","2SB1201T-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1201T-E","http://www.onsemi.com/pub/Collateral/EN2112-D.PDF","Bipolar Transistor, -50V, -2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free","Active","Bipolar Transistor, -50V, -2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"2","50","140
200","280
400","150","0.8","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1201","2SB1201T-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1201T-TL-E","http://www.onsemi.com/pub/Collateral/EN2112-D.PDF","Bipolar Transistor, -50V, -2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free","Active","Bipolar Transistor, -50V, -2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"2","50","140
200","280
400","150","0.8","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1203","2SB1203S-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1203S-E","http://www.onsemi.com/pub/Collateral/EN2085-D.PDF","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"5","50","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1203","2SB1203S-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1203S-H","http://www.onsemi.com/pub/Collateral/EN2085-D.PDF","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"5","50","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1203","2SB1203S-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1203S-TL-E","http://www.onsemi.com/pub/Collateral/EN2085-D.PDF","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"5","50","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1203","2SB1203S-TL-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1203S-TL-H","http://www.onsemi.com/pub/Collateral/EN2085-D.PDF","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"5","50","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1203","2SB1203T-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1203T-E","http://www.onsemi.com/pub/Collateral/EN2085-D.PDF","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"5","50","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1203","2SB1203T-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1203T-H","http://www.onsemi.com/pub/Collateral/EN2085-D.PDF","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"5","50","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1203","2SB1203T-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1203T-TL-E","http://www.onsemi.com/pub/Collateral/EN2085-D.PDF","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"5","50","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1203","2SB1203T-TL-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1203T-TL-H","http://www.onsemi.com/pub/Collateral/EN2085-D.PDF","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -50V, -5A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"5","50","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1205","2SB1205S-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1205S-TL-E","http://www.onsemi.com/pub/Collateral/EN2114-D.PDF","Bipolar Transistor, -20V, -5A, Low VCE(sat), PNP Single TP/TP-FA, h","Pb-free","Active","Bipolar Transistor, -20V, -5A, Low VCE(sat), PNP Single TP/TP-FA","PNP","0.5","5","20","140
200","280
400","320","1","DPAK / TP-FA"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1205","2SB1205T-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1205T-TL-E","http://www.onsemi.com/pub/Collateral/EN2114-D.PDF","Bipolar Transistor, -20V, -5A, Low VCE(sat), PNP Single TP/TP-FA, h","Pb-free","Active","Bipolar Transistor, -20V, -5A, Low VCE(sat), PNP Single TP/TP-FA","PNP","0.5","5","20","140
200","280
400","320","1","DPAK / TP-FA"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1216","2SB1216S-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1216S-E","http://www.onsemi.com/pub/Collateral/EN2540-D.PDF","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"4","100","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1216","2SB1216S-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1216S-H","http://www.onsemi.com/pub/Collateral/EN2540-D.PDF","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"4","100","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1216","2SB1216S-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1216S-TL-E","http://www.onsemi.com/pub/Collateral/EN2540-D.PDF","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"4","100","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1216","2SB1216S-TL-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1216S-TL-H","http://www.onsemi.com/pub/Collateral/EN2540-D.PDF","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"4","100","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1216","2SB1216T-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1216T-E","http://www.onsemi.com/pub/Collateral/EN2540-D.PDF","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"4","100","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1216","2SB1216T-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1216T-H","http://www.onsemi.com/pub/Collateral/EN2540-D.PDF","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"4","100","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1216","2SB1216T-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1216T-TL-E","http://www.onsemi.com/pub/Collateral/EN2540-D.PDF","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"4","100","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB1216","2SB1216T-TL-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB1216T-TL-H","http://www.onsemi.com/pub/Collateral/EN2540-D.PDF","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, -100V, -4A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","PNP",,"4","100","140
200","280
400","130","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB815","2SB815-6-TB-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB815-6-TB-E","http://www.onsemi.com/pub/Collateral/EN694-D.PDF","Bipolar Transistor, (-)15V, (-)0.7A, Low VCE(sat), (PNP)NPN Single CP","Pb-free","Active","Bipolar Transistor, (-)15V, (-)0.7A, Low VCE(sat), (PNP)NPN Single CP","PNP","0.035","0.7","15","200
300","400
600","250","0.2","SC-59-3 / CP-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SB815","2SB815-7-TB-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SB815-7-TB-E","http://www.onsemi.com/pub/Collateral/EN694-D.PDF","Bipolar Transistor, (-)15V, (-)0.7A, Low VCE(sat), (PNP)NPN Single CP","Pb-free","Active","Bipolar Transistor, (-)15V, (-)0.7A, Low VCE(sat), (PNP)NPN Single CP","PNP","0.035","0.7","15","200
300","400
600","250","0.2","SC-59-3 / CP-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3332","2SC3332S","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3332S","http://www.onsemi.com/pub/Collateral/EN1334-D.PDF","Bipolar Transistor, 160V, 0.7A, Low VCE(sat) NPN Single NP","Pb-free","Active","Bipolar Transistor, 160V, 0.7A, Low VCE(sat) NPN Single NP","NPN",,"0.7","160","140
200","280
400","120","0.7","TO-92 / NP
TO-92 / NP-WA"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3332","2SC3332S-AA","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3332S-AA","http://www.onsemi.com/pub/Collateral/EN1334-D.PDF","Bipolar Transistor, 160V, 0.7A, Low VCE(sat) NPN Single NP","Pb-free","Active","Bipolar Transistor, 160V, 0.7A, Low VCE(sat) NPN Single NP","NPN",,"0.7","160","140
200","280
400","120","0.7","TO-92 / NP
TO-92 / NP-WA"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3332","2SC3332T","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3332T","http://www.onsemi.com/pub/Collateral/EN1334-D.PDF","Bipolar Transistor, 160V, 0.7A, Low VCE(sat) NPN Single NP","Pb-free","Active","Bipolar Transistor, 160V, 0.7A, Low VCE(sat) NPN Single NP","NPN",,"0.7","160","140
200","280
400","120","0.7","TO-92 / NP
TO-92 / NP-WA"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3332","2SC3332T-AA","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3332T-AA","http://www.onsemi.com/pub/Collateral/EN1334-D.PDF","Bipolar Transistor, 160V, 0.7A, Low VCE(sat) NPN Single NP","Pb-free","Active","Bipolar Transistor, 160V, 0.7A, Low VCE(sat) NPN Single NP","NPN",,"0.7","160","140
200","280
400","120","0.7","TO-92 / NP
TO-92 / NP-WA"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3647","2SC3647S-TD-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3647S-TD-E","http://www.onsemi.com/pub/Collateral/EN2006-D.PDF","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single PCP","Pb-free","Active","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single PCP","NPN",,"2","100","140
200","280
400","120","1.5","SOT-89 / PCP-1"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3647","2SC3647T-TD-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3647T-TD-E","http://www.onsemi.com/pub/Collateral/EN2006-D.PDF","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single PCP","Pb-free","Active","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single PCP","NPN",,"2","100","140
200","280
400","120","1.5","SOT-89 / PCP-1"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3649","2SC3649S-TD-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3649S-TD-E","http://www.onsemi.com/pub/Collateral/EN2007-D.PDF","Bipolar Transistor, 160V, 1.5A, Low VCE(sat), (PNP)NPN Single PCP, h","Pb-free
Halide free","Active","Bipolar Transistor, 160V, 1.5A, Low VCE(sat), (PNP)NPN Single PCP","NPN",,"1.5","160","140
200","280
400","120","0.5","SOT-89 / PCP-1"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3649","2SC3649S-TD-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3649S-TD-H","http://www.onsemi.com/pub/Collateral/EN2007-D.PDF","Bipolar Transistor, 160V, 1.5A, Low VCE(sat), (PNP)NPN Single PCP","Pb-free
Halide free","Active","Bipolar Transistor, 160V, 1.5A, Low VCE(sat), (PNP)NPN Single PCP","NPN",,"1.5","160","140
200","280
400","120","0.5","SOT-89 / PCP-1"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3649","2SC3649T-TD-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3649T-TD-E","http://www.onsemi.com/pub/Collateral/EN2007-D.PDF","Bipolar Transistor, 160V, 1.5A, Low VCE(sat), (PNP)NPN Single PCP, h","Pb-free
Halide free","Active","Bipolar Transistor, 160V, 1.5A, Low VCE(sat), (PNP)NPN Single PCP","NPN",,"1.5","160","140
200","280
400","120","0.5","SOT-89 / PCP-1"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC3649","2SC3649T-TD-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC3649T-TD-H","http://www.onsemi.com/pub/Collateral/EN2007-D.PDF","Bipolar Transistor, 160V, 1.5A, Low VCE(sat), (PNP)NPN Single PCP","Pb-free
Halide free","Active","Bipolar Transistor, 160V, 1.5A, Low VCE(sat), (PNP)NPN Single PCP","NPN",,"1.5","160","140
200","280
400","120","0.5","SOT-89 / PCP-1"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4027","2SC4027S-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4027S-E","http://www.onsemi.com/pub/Collateral/EN2262-D.PDF","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","NPN",,"1.5","160","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4027","2SC4027S-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4027S-H","http://www.onsemi.com/pub/Collateral/EN2262-D.PDF","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","NPN",,"1.5","160","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4027","2SC4027S-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4027S-TL-E","http://www.onsemi.com/pub/Collateral/EN2262-D.PDF","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","NPN",,"1.5","160","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4027","2SC4027S-TL-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4027S-TL-H","http://www.onsemi.com/pub/Collateral/EN2262-D.PDF","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","NPN",,"1.5","160","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4027","2SC4027T-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4027T-E","http://www.onsemi.com/pub/Collateral/EN2262-D.PDF","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","NPN",,"1.5","160","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4027","2SC4027T-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4027T-H","http://www.onsemi.com/pub/Collateral/EN2262-D.PDF","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","NPN",,"1.5","160","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4027","2SC4027T-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4027T-TL-E","http://www.onsemi.com/pub/Collateral/EN2262-D.PDF","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","NPN",,"1.5","160","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4027","2SC4027T-TL-H","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4027T-TL-H","http://www.onsemi.com/pub/Collateral/EN2262-D.PDF","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","Pb-free
Halide free","Active","Bipolar Transistor, (-)160V, (-)1.5A, Low VCE(sat) (PNP)NPN Single TP/TP-FA","NPN",,"1.5","160","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4135","2SC4135S-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4135S-E","http://www.onsemi.com/pub/Collateral/EN2511-D.PDF","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free","Active","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","NPN",,"2","100","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4135","2SC4135S-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4135S-TL-E","http://www.onsemi.com/pub/Collateral/EN2511-D.PDF","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free","Active","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","NPN",,"2","100","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4135","2SC4135T-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4135T-E","http://www.onsemi.com/pub/Collateral/EN2511-D.PDF","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free","Active","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","NPN",,"2","100","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","2SC4135","2SC4135T-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=2SC4135T-TL-E","http://www.onsemi.com/pub/Collateral/EN2511-D.PDF","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","Pb-free","Active","Bipolar Transistor, (-)100V, (-)2A, Low VCE(sat), (PNP)NPN Single TP/TP-FA","NPN",,"2","100","140
200","280
400","-","1","DPAK / TP-FA
IPAK / TP"
