"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","# of  Channels","IQ  (µA)","VCC  MIN.  (V)","VCC  MAX.  (V)","Reset  Threshold  (V)","Min  Reset  Threshold","Max  Reset  Threshold","Reset  Active","Reset  ACC  (mV)","Reset  ACC  (%)","Reset  Output  Type"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708SEU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708SEU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708SEU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708SEU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708SEU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TCU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708TEU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708XN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708XN-1","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708XN-2","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708XP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708XP-1","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP708S","SP708XP-2","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp708","http://www.exar.com/power-management/system-controls/supervisors/sp708/","Low Power Microprocessor Supervisory Circuits","1","40","1","5.5","2.93","-","-","low/high","125","-","Other"
