"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","IOUT (mA)","VIN MIN.  (V)","VIN  MAX.  (V)","IQ  (µA)","Acc","Vdrop  (mV)","VOUT  1.2V","VOUT  1.5V","VOUT   1.8V","VOUT  2.0V","VOUT  2.5V","VOUT  2.7V","VOUT  2.85V","VOUT  2.8V","VOUT  3.0V","VOUT  3.3V","VOUT  3.5V","VOUT  5.0V","VOUT  Adj."
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-1-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-1-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-1-8","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-2-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-2-85","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-2-85/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-3-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-3-0/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-3-3","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-5-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117M3-L-5-0/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-1-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-1-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-1-8","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-1-8/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-2-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-2-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-2-85","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-2-85/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-3-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-3-0/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-3-3","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-3-3/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-5-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-5-0/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-1-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-1-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-1-8","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-2-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-2-85","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-2-85/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-3-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-3-0/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-3-3","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-5-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117R-L-5-0/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-1-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-1-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-1-8","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-1-8/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-2-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-2-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-2-85","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-2-85/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-3-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-3-0/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-3-3","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-3-3/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-1-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-1-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-1-8","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
